id,resourceType,title,description,startDate,endDate,lat,lon,Evacuated,Homeless,Injuries,Deaths,Insured Cost,Train(s) Affected,Home(s) Affected,Building(s) Affected,Water vessel(s) affected,Government assistance,region
303,Disaster Event,Cyclone,"On 17 January 1970, Tropical Cyclone Ada moved through the Whitsunday Island group. Day Dream Island was the worst affected with its resort destroyed. On Hayman Island 75 per cent of buildings were destroyed. Heavy rains and flooding brought havoc and dislocation of traffic and communications in the coastal strip between Bowen and Mackay. Shute Harbor, Airlie Beach and Cannonvale received damage of up to 80 per cent&nbsp;of buildings.  Fourteen people died as a result of the category four cyclone.  The Insurance Council of Australia estimated the 1970 damage at $12 million, with the 2012 estimated normalised cost of $1001 million.",1970-01-17,19/01/1970,-20.26155281,148.9804535,0,0,0,14,12000000,0,0,0,0,0,Queensland
304,Disaster Event,Severe Storm,"On 23 and 24 May 1994, Perth, Mandurah and south-western Western Australia experienced strong land gales gusting up to 140 km per hour. Several houses were completely unroofed and damage occurred to approximately 600 houses with different levels of severity. Damage to electricity infrastructure resulted in widespread loss of power to the Perth area lasting up to a week in some instances. Substantial financial losses were incurred by commerce and industry.  Huge seas and tides caused significant erosion to beaches, and parts of the Perth river foreshore were inundated. Fremantle recorded 25 wind gusts of at least 129 km per hour, more than three times the number recorded for any other event since the 1960s.  The Insurance Council of Australia estimated the 1994 damage at $37 million, with the 2011 estimated normalised cost of $187 million.",1994-05-23,24/05/1994,-32.53684616,115.7422714,0,200,0,0,37000000,0,0,0,0,0,Western Australia
305,Disaster Event,Epidemic,Legionnaires' disease was confirmed in 125 people who visited or passed within 500 m of the Melbourne Aquarium between 11 and 27 April 2000. The outbreak was linked to the Aquarium's contaminated air conditioning cooling towers.  Seventy-six per cent of the patients confirmed with Legionnaire's Disease were hospitalised and four died.  At the same time six cases were reported in Cobram. Although cases in small regional towns are relatively uncommon there was no known link to the Melbourne Aquarium outbreak.,2000-04-11,27/04/2000,-37.81290436,144.9633179,0,0,131,4,0,0,0,0,0,0,Victoria
306,Disaster Event,Transport,"On 18 August 1999, the Indian Pacific passenger train en route from Adelaide to Perth was inadvertently directed onto the loop line at Zanthus Western Australia where a freight train en route from Perth to Whyalla was standing. A low speed collision occurred resulting in 17 passengers and four train crew members being conveyed to Kalgoorlie Hospital. Overall, 31 passengers and 14 staff reported some injury or side effects.",1999-08-18,18/08/1999,-31.02984238,123.5682144,0,0,45,0,0,0,0,0,0,0,Western Australia
307,Disaster Event,Flood,"Starting on 31 March 1988, the Todd River catchment saw the largest rainfall recorded within 24 hours. More than 300 mm of rain fell in the western MacDonnell Ranges, with over 150 mm at stations further east, around Alice Springs. The flood reached a gauge height of 3.98 m.  The Todd River burst its banks, flooding large areas of Alice Springs, and isolating it from the south as road and rail links through Heavitree Gap were cut. Further south, the Hugh and Palmer Rivers also burst their banks, cutting the Stuart Highway.  The weather system which caused the flood resulted from the combined effects of two tropical depressions, one forming to the north-east of Darwin, and the second in the Indian Ocean south of Java. The combined depression then travelled in a south-easterly direction to Alice Springs.  Approximately 300 people were evacuated from low-lying areas, and there was considerable damage in the Alice Springs area. There were three fatalities in the floods.  The Insurance Council of Australia estimated the 1988 damage at $10 million, with the 2011 estimated normalised cost of $68 million.",1988-03-31,02/04/1988,-23.49347687,132.8082275,300,0,0,3,10000000,0,0,0,0,0,Northern Territory
308,Disaster Event,Environmental,"In January 2000, weather conditions over south central and south eastern Australia were very hot and dry with the maximum temperatures four to six degrees celcius above the average. Between 19-21 January the heatwave killed 22 people and hospitalized 350 in south-east Queensland. Most of the victims were elderly residents from Brisbane, many of whom lived alone and had closed themselves inside their homes.",2000-01-20,24/01/2000,-27.4644146,153.0340576,0,0,350,22,0,0,0,0,0,0,Queensland
309,Disaster Event,Bushfire,"On 12 February 1977, Streatham was partially destroyed by bushfires which spread across western Victoria to the South Australian border. The post office, community hall, and shops were destroyed in the blaze. The fires killed four people and a further seven are believed to have suffered heart attacks.  Other areas that felt the effects of the fire included Penshurst, Tatyoon, Creswick, Pura Pura, Cressy, Beeac, Lismore and Little River. In total, the fires burnt 116 houses, 340 buildings, 103,000 hectares, and close to 200,000 livestock.  The Insurance Council of Australia estimated the 1977 damage at $9 million, with the 2011 estimated normalised cost of $101 million.",1977-02-12,12/02/1977,-37.67930603,143.0588379,0,350,0,4,9000000,0,0,340,0,0,Victoria
311,Disaster Event,Urban Fire,"On 25 August 1981 at approximately 2 am, a fire broke out at a block of apartments in Kings Cross, Sydney. As a result, nine people died.",1981-08-25,25/08/1981,-33.87319565,151.2224274,55,0,0,9,0,0,0,0,0,0,New South Wales
313,Disaster Event,Severe Storm,"On 4 February 1998, a thunderstorm with approximately 16,000 lightning strikes struck Sydney and regional areas. In Sydney 40,000 homes were without power. In regional areas there were several reports of severe wind gusts during the afternoon. The highest were: 106 km per hour at Dubbo, 104 km per hour at Coonamble, 83 km per hour at Orange and 76 km per hour at Armidale.  The Insurance Council of Australia estimated the 1998 damage at $12 million, with the 2011 estimated normalised cost of $34 million.",1998-02-04,04/02/1998,-34.8499794,150.7465363,0,0,1,0,12000000,0,0,0,0,0,New South Wales
315,Disaster Event,Landslide,"The Thredbo landslide occurred at approximately&nbsp;11:40 pm on 30 July 1997. Part of a road embankment slid down the steep hillside into the ski resort village of Thredbo, in the Snowy Mountains in New South Wales. The landslide pushed Carinya Lodge off its foundations onto Bimbadeen Lodge at high speed burying the 19 victims under metres of rubble.&nbsp;Eighteen bodies were recovered and one survivor was rescued from under debris&nbsp;more than 60&nbsp;hours later.",1997-07-30,30/07/1997,-36.50453186,148.3059845,0,0,1,18,0,0,0,2,0,0,New South Wales
316,Disaster Event,Industrial,"On 15 October 1970, a section of the Westgate Bridge suddenly collapsed, and fell 50 m. The bridge had been under construction for two - three years. In total 35 workers died as a result of the collapse.  A Royal Commission into the incident was set up to examine and report on the faults with the bridge; these were identified in design, construction, supervision, labour management and communication.",1970-10-15,15/10/1970,-37.82938004,144.8983459,0,0,0,35,0,0,0,0,0,0,Victoria
319,Disaster Event,Severe Storm,"On 24 October 1999, severe thunderstorms affected the mid-north coast and northern rivers districts of New South Wales. Twenty three yachts on Sydney Harbour were damaged and lightning cut power across parts of Sydney. Strong winds brought down trees in many Sydney suburbs. At Kendall in the mid-north coast, 5.5 cm diameter hail was reported. It dented cars, broke windows and skylights, and destroyed gardens. The Illawarra Escarpment received the heaviest rainfall in this event with Wattamolla (Tamol) recording 340 mm over two days.  The Insurance Council of Australia estimated the 1999 damage at $45 million, with the 2011 estimated normalised cost of $100 million.",1999-10-24,24/10/1999,-31.63124084,152.7038727,0,0,0,0,45000000,0,0,0,0,0,New South Wales
328,Disaster Event,Flood,"Severe flooding resulted in damage to the areas of Gosford, Sydney and the Illawarra region.  The Insurance Council of Australia estimated the 1975 damage at $15 million, with the 2012 estimated normalised cost of $339 million.",1975-09-03,03/09/1975,-33.85963821,151.2046814,0,0,0,0,15000000,0,0,0,0,0,New South Wales
333,Disaster Event,Severe Storm,"On 17 November 1996 the areas of the Hunter Valley and New England (particularly Tamworth) experienced severe storms, hail and wind damage. Winds up to 111 km per hour felled trees, powerlines and damaged houses, buildings and blocked some roads. The worst affected areas included Tamworth, Werris Creek, Coonabarabran, Baradine, Dungog, Scone, Stroud and Forster with all experiencing varying degrees of storm damage.  The Insurance Council of Australia estimated the 1996 damage at $10 million, with the 2011 estimated normalised cost of $28 million.",1996-11-17,17/11/1996,-31.09020615,150.9302979,0,0,0,1,10000000,0,0,0,0,0,New South Wales
334,Disaster Event,Flood,"Tropical Cyclone Madge crossed the coast near Cooktown and brought about widespread rain, which resulted in subsequent flooding to neighbouring towns along the coast. Coinciding Tropical Cyclone Bella also brought about extensive rain towards the concluding in stages of March. The two cyclones affected rivers across the State of Queensland including the Herbert, Tully, Nicholson, Gregory, Georgina, Burke, Hamilton, Diamantina, Thomson and Cloncurry.  The Bruce Highway, connecting Cairns and Townsville, was inundated with water and was subsequently cut in six places. Furthermore there was also damage to buildings and houses along with reports of heavy crop and livestock losses.  The Insurance Council of Australia estimated the 1973 damage at $30 million, with the 2011 estimated normalised cost of $1492 million.  (Note this is a combined cost with Northern Territory, and Western Australia).",1973-03-02,30/03/1973,-16.92290306,145.773941,0,0,0,0,30000000,0,0,0,0,0,Queensland
